Month,State,Arrivals
Dec-97,Qld,147610.0
Jan-98,Qld,141890.0
Feb-98,Qld,120680.0
Mar-98,Qld,123930.0
Apr-98,Qld,136380.0
May-98,Qld,129230.0
Jun-98,Qld,143190.0
Jul-98,Qld,138840.0
Aug-98,Qld,166630.0
Sep-98,Qld,149460.0
Oct-98,Qld,142010.0
Nov-98,Qld,146850.0
Dec-98,Qld,149720.0
Jan-99,Qld,148920.0
Feb-99,Qld,122110.0
Mar-99,Qld,131530.0
Apr-99,Qld,142480.0
May-99,Qld,133340.0
Jun-99,Qld,148510.0
Jul-99,Qld,151070.0
Aug-99,Qld,178950.0
Sep-99,Qld,166390.0
Oct-99,Qld,154750.0
Nov-99,Qld,161540.0
Dec-99,Qld,161960.0
Jan-00,Qld,148280.0
Feb-00,Qld,134950.0
Mar-00,Qld,138000.0
Apr-00,Qld,158500.0
May-00,Qld,142930.0
Jun-00,Qld,143440.0
Jul-00,Qld,166960.0
Aug-00,Qld,176500.0
Sep-00,Qld,140300.0
Oct-00,Qld,150850.0
Nov-00,Qld,166410.0
Dec-00,Qld,175660.0
Jan-01,Qld,173110.0
Feb-01,Qld,126440.0
Mar-01,Qld,151200.0
Apr-01,Qld,160390.0
May-01,Qld,143630.0
Jun-01,Qld,166160.0
Jul-01,Qld,165310.0
Aug-01,Qld,189560.0
Sep-01,Qld,166020.0
Oct-01,Qld,145450.0
Nov-01,Qld,140310.0
Dec-01,Qld,157700.0
Jan-02,Qld,143960.0
Feb-02,Qld,130210.0
Mar-02,Qld,151550.0
Apr-02,Qld,145080.0
May-02,Qld,139500.0
Jun-02,Qld,156540.0
Jul-02,Qld,167420.0
Aug-02,Qld,186690.0
Sep-02,Qld,169600.0
Oct-02,Qld,157790.0
Nov-02,Qld,174690.0
Dec-02,Qld,180710.0
Jan-03,Qld,165500.0
Feb-03,Qld,136060.0
Mar-03,Qld,148330.0
Apr-03,Qld,134790.0
May-03,Qld,123230.0
Jun-03,Qld,147700.0
Jul-03,Qld,163930.0
Aug-03,Qld,188260.0
Sep-03,Qld,174330.0
Oct-03,Qld,169200.0
Nov-03,Qld,184000.0
Dec-03,Qld,191880.0
Jan-04,Qld,188380.0
Feb-04,Qld,154330.0
Mar-04,Qld,167560.0
Apr-04,Qld,175200.0
May-04,Qld,158380.0
Jun-04,Qld,178620.0
Jul-04,Qld,198460.0
Aug-04,Qld,227850.0
Sep-04,Qld,212300.0
Oct-04,Qld,196230.0
Nov-04,Qld,205590.0
Dec-04,Qld,222330.0
Jan-05,Qld,203120.0
Feb-05,Qld,169300.0
Mar-05,Qld,200250.0
Apr-05,Qld,181270.0
May-05,Qld,183360.0
Jun-05,Qld,207840.0
Jul-05,Qld,210100.0
Aug-05,Qld,249600.0
Sep-05,Qld,216900.0
Oct-05,Qld,209720.0
Nov-05,Qld,213640.0
Dec-05,Qld,225270.0
Jan-06,Qld,211210.0
Feb-06,Qld,177030.0
Mar-06,Qld,192890.0
Apr-06,Qld,204750.0
May-06,Qld,184640.0
Jun-06,Qld,204050.0
Jul-06,Qld,218310.0
Aug-06,Qld,241500.0
Sep-06,Qld,229550.0
Oct-06,Qld,215820.0
Nov-06,Qld,209310.0
Dec-06,Qld,241730.0
Jan-07,Qld,211560.0
Feb-07,Qld,184830.0
Mar-07,Qld,209660.0
Apr-07,Qld,204230.0
May-07,Qld,187940.0
Jun-07,Qld,215740.0
Jul-07,Qld,224750.0
Aug-07,Qld,252370.0
Sep-07,Qld,240390.0
Oct-07,Qld,217740.0
Nov-07,Qld,224530.0
Dec-07,Qld,257210.0
Jan-08,Qld,218330.0
Feb-08,Qld,193920.0
Mar-08,Qld,211790.0
Apr-08,Qld,198740.0
May-08,Qld,203710.0
Jun-08,Qld,218710.0
Jul-08,Qld,218200.0
Aug-08,Qld,255980.0
Sep-08,Qld,225980.0
Oct-08,Qld,216400.0
Nov-08,Qld,222250.0
Dec-08,Qld,254480.0
Jan-09,Qld,218050.0
Feb-09,Qld,184510.0
Mar-09,Qld,204640.0
Apr-09,Qld,212160.0
May-09,Qld,201890.0
Jun-09,Qld,218160.0
Jul-09,Qld,216090.0
Aug-09,Qld,245160.0
Sep-09,Qld,247760.0
Oct-09,Qld,223810.0
Nov-09,Qld,232200.0
Dec-09,Qld,267750.0
Jan-10,Qld,227490.0
Feb-10,Qld,198150.0
Mar-10,Qld,221900.0
Apr-10,Qld,215980.0
May-10,Qld,205100.0
Jun-10,Qld,237550.0
Jul-10,Qld,236730.0
Aug-10,Qld,268530.0
Sep-10,Qld,256550.0
Oct-10,Qld,238160.0
Nov-10,Qld,246180.0
Dec-10,Qld,289060.0
Jan-11,Qld,235120.0
Feb-11,Qld,198680.0
Mar-11,Qld,209120.0
Apr-11,Qld,228810.0
May-11,Qld,219520.0
Jun-11,Qld,237490.0
Jul-11,Qld,241680.0
Aug-11,Qld,270280.0
Sep-11,Qld,262550.0
Oct-11,Qld,237330.0
Nov-11,Qld,249010.0
Dec-11,Qld,296940.0
Jan-12,Qld,244420.0
Feb-12,Qld,206480.0
Mar-12,Qld,237440.0
Apr-12,Qld,232200.0
May-12,Qld,216270.0
Jun-12,Qld,255230.0
Jul-12,Qld,249070.0
Aug-12,Qld,280210.0
Sep-12,Qld,273300.0
Oct-12,Qld,250160.0
Nov-12,Qld,264440.0
Dec-12,Qld,308840.0
Jan-13,Qld,248210.0
Feb-13,Qld,223210.0
Mar-13,Qld,256140.0
Apr-13,Qld,232410.0
May-13,Qld,233380.0
Jun-13,Qld,268810.0
Jul-13,Qld,253480.0
Aug-13,Qld,294350.0
Sep-13,Qld,280200.0
Oct-13,Qld,263590.0
Nov-13,Qld,265730.0
Dec-13,Qld,323040.0
Jan-14,Qld,264090.0
Feb-14,Qld,246570.0
Mar-14,Qld,247990.0
Apr-14,Qld,262780.0
May-14,Qld,240920.0
Jun-14,Qld,264150.0
Jul-14,Qld,267650.0
Aug-14,Qld,311590.0
Sep-14,Qld,281770.0
Oct-14,Qld,270310.0
Nov-14,Qld,276610.0
Dec-14,Qld,326150.0
Jan-15,Qld,278260.0
Feb-15,Qld,242850.0
Mar-15,Qld,265130.0
Apr-15,Qld,270220.0
May-15,Qld,247980.0
Jun-15,Qld,273170.0
Jul-15,Qld,287220.0
Aug-15,Qld,341190.0
Sep-15,Qld,304220.0
Oct-15,Qld,306440.0
Nov-15,Qld,286990.0
Dec-15,Qld,356570.0
Jan-16,Qld,300640.0
Feb-16,Qld,273030.0
Mar-16,Qld,304550.0
Apr-16,Qld,273040.0
May-16,Qld,264340.0
Jun-16,Qld,305130.0
Jul-16,Qld,299300.0
Aug-16,Qld,334130.0
Sep-16,Qld,323920.0
Oct-16,Qld,310470.0
Nov-16,Qld,304910.0
Dec-16,Qld,371100.0
Jan-17,Qld,314420.0
Feb-17,Qld,263840.0
Mar-17,Qld,301700.0
Apr-17,Qld,312000.0
May-17,Qld,290060.0
Jun-17,Qld,310000.0
Jul-17,Qld,297820.0
Aug-17,Qld,340070.0
Sep-17,Qld,332060.0
Oct-17,Qld,314790.0
Nov-17,Qld,311360.0
Dec-17,Qld,384810.0
Jan-18,Qld,311610.0
Feb-18,Qld,279270.0
Mar-18,Qld,325010.0
Apr-18,Qld,303830.0
May-18,Qld,289980.0
Jun-18,Qld,322750.0
Jul-18,Qld,320140.0
Aug-18,Qld,368610.0
Sep-18,Qld,346830.0
Oct-18,Qld,319240.0
Nov-18,Qld,316890.0
Dec-18,Qld,397420.0
Jan-19,Qld,331130.0
Feb-19,Qld,274160.0
Mar-19,Qld,309710.0
Apr-19,Qld,325040.0
May-19,Qld,302060.0
Jun-19,Qld,330520.0
Jul-19,Qld,318300.0
Aug-19,Qld,375240.0
Sep-19,Qld,345500.0
Oct-19,Qld,322430.0
Nov-19,Qld,330560.0
Dec-19,Qld,410770.0
Jan-20,Qld,344490.0
Feb-20,Qld,247210.0
Mar-20,Qld,154350.0
Apr-20,Qld,12470.0
May-20,Qld,6120.0
Jun-20,Qld,7650.0
Jul-20,Qld,9200.0
Aug-20,Qld,9480.0
Sep-20,Qld,7290.0
Oct-20,Qld,7130.0
Nov-20,Qld,7380.0
Dec-20,Qld,7310.0
Jan-21,Qld,6560.0
Feb-21,Qld,5330.0
Mar-21,Qld,4740.0
Apr-21,Qld,12040.0
May-21,Qld,22120.0
Jun-21,Qld,23960.0
Jul-21,Qld,22120.0
Aug-21,Qld,5670.0
Sep-21,Qld,4370.0
Oct-21,Qld,5450.0
Nov-21,Qld,8550.0
Dec-21,Qld,18710.0
Jan-22,Qld,15420.0
Feb-22,Qld,22400.0
Mar-22,Qld,54270.0
Apr-22,Qld,94660.0
May-22,Qld,110190.0
Jun-22,Qld,147060.0
Jul-22,Qld,163570.0
Aug-22,Qld,183030.0
Sep-22,Qld,192600.0
Oct-22,Qld,193080.0
Nov-22,Qld,221550.0
Dec-22,Qld,266070.0
Jan-23,Qld,223190.0
Feb-23,Qld,191750.0
Mar-23,Qld,236340.0
Apr-23,Qld,243000.0
May-23,Qld,238640.0
Jun-23,Qld,282110.0
Jul-23,Qld,265520.0
Aug-23,Qld,298800.0
Sep-23,Qld,298530.0
Oct-23,Qld,279500.0
Nov-23,Qld,298570.0
Dec-23,Qld,352800.0
Jan-24,Qld,282030.0
Feb-24,Qld,269090.0
Mar-24,Qld,329370.0
Apr-24,Qld,298780.0
May-24,Qld,283020.0
Jun-24,Qld,331570.0
Jul-24,Qld,307330.0
Aug-24,Qld,348510.0
Sep-24,Qld,344460.0
Oct-24,Qld,316410.0
Nov-24,Qld,340770.0
Dec-24,Qld,407490.0
Jan-25,Qld,346960.0
Feb-25,Qld,271010.0
Mar-25,Qld,294850.0
Apr-25,Qld,344260.0
May-25,Qld,309110.0
Jun-25,Qld,348500.0
Jul-25,Qld,339860.0
Aug-25,Qld,379960.0
Jan-91,SA,15830.0
Feb-91,SA,13260.0
Mar-91,SA,15470.0
Apr-91,SA,17050.0
May-91,SA,14380.0
Jun-91,SA,14200.0
Jul-91,SA,17520.0
Aug-91,SA,14180.0
Sep-91,SA,14930.0
Oct-91,SA,13240.0
Nov-91,SA,15870.0
Dec-91,SA,16750.0
Jan-92,SA,15700.0
Feb-92,SA,11680.0
Mar-92,SA,15550.0
Apr-92,SA,18060.0
May-92,SA,15300.0
Jun-92,SA,13330.0
Jul-92,SA,17760.0
Aug-92,SA,14840.0
Sep-92,SA,15170.0
Oct-92,SA,14780.0
Nov-92,SA,15730.0
Dec-92,SA,19260.0
Jan-93,SA,14810.0
Feb-93,SA,12900.0
Mar-93,SA,16150.0
Apr-93,SA,17230.0
May-93,SA,15980.0
Jun-93,SA,14500.0
Jul-93,SA,15830.0
Aug-93,SA,13700.0
Sep-93,SA,17620.0
Oct-93,SA,13490.0
Nov-93,SA,16430.0
Dec-93,SA,17020.0
Jan-94,SA,17730.0
Feb-94,SA,12890.0
Mar-94,SA,17610.0
Apr-94,SA,18710.0
May-94,SA,14960.0
Jun-94,SA,15010.0
Jul-94,SA,17610.0
Aug-94,SA,16990.0
Sep-94,SA,14920.0
Oct-94,SA,14610.0
Nov-94,SA,17380.0
Dec-94,SA,19570.0
Jan-95,SA,17770.0
Feb-95,SA,15090.0
Mar-95,SA,19070.0
Apr-95,SA,17240.0
May-95,SA,18010.0
Jun-95,SA,16740.0
Jul-95,SA,19910.0
Aug-95,SA,16320.0
Sep-95,SA,15850.0
Oct-95,SA,15010.0
Nov-95,SA,17160.0
Dec-95,SA,19530.0
Jan-96,SA,18630.0
Feb-96,SA,15430.0
Mar-96,SA,20160.0
Apr-96,SA,20620.0
May-96,SA,18110.0
Jun-96,SA,16260.0
Jul-96,SA,18900.0
Aug-96,SA,18590.0
Sep-96,SA,19730.0
Oct-96,SA,18010.0
Nov-96,SA,16150.0
Dec-96,SA,22270.0
Jan-97,SA,19420.0
Feb-97,SA,16580.0
Mar-97,SA,20450.0
Apr-97,SA,21990.0
May-97,SA,21020.0
Jun-97,SA,17000.0
Jul-97,SA,20600.0
Aug-97,SA,19340.0
Sep-97,SA,20800.0
Oct-97,SA,18350.0
Nov-97,SA,20710.0
Dec-97,SA,22840.0
Jan-98,SA,21910.0
Feb-98,SA,17590.0
Mar-98,SA,21690.0
Apr-98,SA,23730.0
May-98,SA,21940.0
Jun-98,SA,18160.0
Jul-98,SA,20400.0
Aug-98,SA,19510.0
Sep-98,SA,21410.0
Oct-98,SA,19760.0
Nov-98,SA,21080.0
Dec-98,SA,25190.0
Jan-99,SA,22560.0
Feb-99,SA,18600.0
Mar-99,SA,23170.0
Apr-99,SA,23560.0
May-99,SA,23120.0
Jun-99,SA,19830.0
Jul-99,SA,24590.0
Aug-99,SA,25580.0
Sep-99,SA,23720.0
Oct-99,SA,22210.0
Nov-99,SA,18850.0
Dec-99,SA,22990.0
Jan-00,SA,20230.0
Feb-00,SA,17190.0
Mar-00,SA,22290.0
Apr-00,SA,29400.0
May-00,SA,24190.0
Jun-00,SA,23510.0
Jul-00,SA,25090.0
Aug-00,SA,25800.0
Sep-00,SA,25030.0
Oct-00,SA,17910.0
Nov-00,SA,20970.0
Dec-00,SA,26160.0
Jan-01,SA,25820.0
Feb-01,SA,17930.0
Mar-01,SA,25590.0
Apr-01,SA,27980.0
May-01,SA,23040.0
Jun-01,SA,22570.0
Jul-01,SA,26670.0
Aug-01,SA,24790.0
Sep-01,SA,24070.0
Oct-01,SA,22340.0
Nov-01,SA,21540.0
Dec-01,SA,26880.0
Jan-02,SA,24580.0
Feb-02,SA,20970.0
Mar-02,SA,24110.0
Apr-02,SA,28130.0
May-02,SA,21820.0
Jun-02,SA,21190.0
Jul-02,SA,26240.0
Aug-02,SA,23910.0
Sep-02,SA,24580.0
Oct-02,SA,21320.0
Nov-02,SA,22250.0
Dec-02,SA,27520.0
Jan-03,SA,26050.0
Feb-03,SA,17410.0
Mar-03,SA,21910.0
Apr-03,SA,20720.0
May-03,SA,20240.0
Jun-03,SA,17170.0
Jul-03,SA,24230.0
Aug-03,SA,23400.0
Sep-03,SA,24120.0
Oct-03,SA,22040.0
Nov-03,SA,22590.0
Dec-03,SA,30140.0
Jan-04,SA,30580.0
Feb-04,SA,21480.0
Mar-04,SA,29040.0
Apr-04,SA,32550.0
May-04,SA,28710.0
Jun-04,SA,27840.0
Jul-04,SA,30430.0
Aug-04,SA,30090.0
Sep-04,SA,30070.0
Oct-04,SA,27350.0
Nov-04,SA,28020.0
Dec-04,SA,35360.0
Jan-05,SA,32730.0
Feb-05,SA,24940.0
Mar-05,SA,32780.0
Apr-05,SA,34340.0
May-05,SA,30740.0
Jun-05,SA,27670.0
Jul-05,SA,36510.0
Aug-05,SA,32650.0
Sep-05,SA,31990.0
Oct-05,SA,29800.0
Nov-05,SA,28690.0
Dec-05,SA,36920.0
Jan-06,SA,30850.0
Feb-06,SA,25490.0
Mar-06,SA,33630.0
Apr-06,SA,36920.0
May-06,SA,32700.0
Jun-06,SA,29820.0
Jul-06,SA,35400.0
Aug-06,SA,34240.0
Sep-06,SA,33560.0
Oct-06,SA,30800.0
Nov-06,SA,30310.0
Dec-06,SA,41350.0
Jan-07,SA,35330.0
Feb-07,SA,28400.0
Mar-07,SA,40640.0
Apr-07,SA,41470.0
May-07,SA,33450.0
Jun-07,SA,29870.0
Jul-07,SA,37180.0
Aug-07,SA,36270.0
Sep-07,SA,36900.0
Oct-07,SA,33640.0
Nov-07,SA,34040.0
Dec-07,SA,43360.0
Jan-08,SA,38270.0
Feb-08,SA,30390.0
Mar-08,SA,37300.0
Apr-08,SA,41960.0
May-08,SA,36200.0
Jun-08,SA,33000.0
Jul-08,SA,39160.0
Aug-08,SA,39140.0
Sep-08,SA,38280.0
Oct-08,SA,35190.0
Nov-08,SA,34680.0
Dec-08,SA,45210.0
Jan-09,SA,38200.0
Feb-09,SA,29220.0
Mar-09,SA,35790.0
Apr-09,SA,41610.0
May-09,SA,36160.0
Jun-09,SA,35140.0
Jul-09,SA,42530.0
Aug-09,SA,38350.0
Sep-09,SA,42990.0
Oct-09,SA,38100.0
Nov-09,SA,40020.0
Dec-09,SA,49870.0
Jan-10,SA,43010.0
Feb-10,SA,33460.0
Mar-10,SA,42070.0
Apr-10,SA,46170.0
May-10,SA,41190.0
Jun-10,SA,42290.0
Jul-10,SA,48890.0
Aug-10,SA,44810.0
Sep-10,SA,47540.0
Oct-10,SA,40840.0
Nov-10,SA,44250.0
Dec-10,SA,52990.0
Jan-11,SA,45620.0
Feb-11,SA,34450.0
Mar-11,SA,41290.0
Apr-11,SA,49860.0
May-11,SA,44560.0
Jun-11,SA,41970.0
Jul-11,SA,52550.0
Aug-11,SA,47560.0
Sep-11,SA,46980.0
Oct-11,SA,45300.0
Nov-11,SA,44720.0
Dec-11,SA,54440.0
Jan-12,SA,48050.0
Feb-12,SA,37460.0
Mar-12,SA,46460.0
Apr-12,SA,50920.0
May-12,SA,45600.0
Jun-12,SA,49200.0
Jul-12,SA,48200.0
Aug-12,SA,47290.0
Sep-12,SA,52890.0
Oct-12,SA,43220.0
Nov-12,SA,49530.0
Dec-12,SA,58370.0
Jan-13,SA,48810.0
Feb-13,SA,39520.0
Mar-13,SA,47790.0
Apr-13,SA,54240.0
May-13,SA,48770.0
Jun-13,SA,46920.0
Jul-13,SA,58340.0
Aug-13,SA,50920.0
Sep-13,SA,54110.0
Oct-13,SA,47970.0
Nov-13,SA,51750.0
Dec-13,SA,68250.0
Jan-14,SA,57910.0
Feb-14,SA,44260.0
Mar-14,SA,54000.0
Apr-14,SA,60950.0
May-14,SA,56000.0
Jun-14,SA,56760.0
Jul-14,SA,63890.0
Aug-14,SA,59970.0
Sep-14,SA,60020.0
Oct-14,SA,51940.0
Nov-14,SA,52810.0
Dec-14,SA,67010.0
Jan-15,SA,57920.0
Feb-15,SA,46720.0
Mar-15,SA,55300.0
Apr-15,SA,60870.0
May-15,SA,55470.0
Jun-15,SA,54540.0
Jul-15,SA,65310.0
Aug-15,SA,56100.0
Sep-15,SA,58140.0
Oct-15,SA,52950.0
Nov-15,SA,53770.0
Dec-15,SA,69480.0
Jan-16,SA,61970.0
Feb-16,SA,47260.0
Mar-16,SA,53110.0
Apr-16,SA,64000.0
May-16,SA,57570.0
Jun-16,SA,55130.0
Jul-16,SA,73250.0
Aug-16,SA,62170.0
Sep-16,SA,62250.0
Oct-16,SA,60780.0
Nov-16,SA,58330.0
Dec-16,SA,75430.0
Jan-17,SA,67230.0
Feb-17,SA,50150.0
Mar-17,SA,58450.0
Apr-17,SA,69500.0
May-17,SA,62260.0
Jun-17,SA,58870.0
Jul-17,SA,73350.0
Aug-17,SA,63840.0
Sep-17,SA,64060.0
Oct-17,SA,61460.0
Nov-17,SA,58510.0
Dec-17,SA,76440.0
Jan-18,SA,68710.0
Feb-18,SA,50840.0
Mar-18,SA,62230.0
Apr-18,SA,69080.0
May-18,SA,63650.0
Jun-18,SA,63640.0
Jul-18,SA,70780.0
Aug-18,SA,66740.0
Sep-18,SA,66010.0
Oct-18,SA,61740.0
Nov-18,SA,63640.0
Dec-18,SA,79140.0
Jan-19,SA,71090.0
Feb-19,SA,52770.0
Mar-19,SA,62380.0
Apr-19,SA,70240.0
May-19,SA,66870.0
Jun-19,SA,64600.0
Jul-19,SA,75780.0
Aug-19,SA,71140.0
Sep-19,SA,73770.0
Oct-19,SA,65400.0
Nov-19,SA,67630.0
Dec-19,SA,83870.0
Jan-20,SA,74970.0
Feb-20,SA,48290.0
Mar-20,SA,32640.0
Apr-20,SA,2100.0
May-20,SA,1170.0
Jun-20,SA,1340.0
Jul-20,SA,2050.0
Aug-20,SA,2140.0
Sep-20,SA,1760.0
Oct-20,SA,1810.0
Nov-20,SA,1850.0
Dec-20,SA,1990.0
Jan-21,SA,1770.0
Feb-21,SA,1330.0
Mar-21,SA,1220.0
Apr-21,SA,1540.0
May-21,SA,2340.0
Jun-21,SA,2420.0
Jul-21,SA,2860.0
Aug-21,SA,1440.0
Sep-21,SA,1060.0
Oct-21,SA,1310.0
Nov-21,SA,2570.0
Dec-21,SA,5430.0
Jan-22,SA,5720.0
Feb-22,SA,6880.0
Mar-22,SA,11840.0
Apr-22,SA,20870.0
May-22,SA,24100.0
Jun-22,SA,28150.0
Jul-22,SA,41640.0
Aug-22,SA,35130.0
Sep-22,SA,38300.0
Oct-22,SA,42530.0
Nov-22,SA,45180.0
Dec-22,SA,57560.0
Jan-23,SA,55930.0
Feb-23,SA,41930.0
Mar-23,SA,52550.0
Apr-23,SA,61370.0
May-23,SA,55950.0
Jun-23,SA,54110.0
Jul-23,SA,73560.0
Aug-23,SA,57500.0
Sep-23,SA,60060.0
Oct-23,SA,61930.0
Nov-23,SA,59770.0
Dec-23,SA,76420.0
Jan-24,SA,66030.0
Feb-24,SA,52360.0
Mar-24,SA,58910.0
Apr-24,SA,70490.0
May-24,SA,62150.0
Jun-24,SA,64630.0
Jul-24,SA,71900.0
Aug-24,SA,66090.0
Sep-24,SA,70580.0
Oct-24,SA,63530.0
Nov-24,SA,68160.0
Dec-24,SA,83680.0
Jan-25,SA,75860.0
Feb-25,SA,55080.0
Mar-25,SA,63970.0
Apr-25,SA,76520.0
May-25,SA,69920.0
Jun-25,SA,71070.0
Jul-25,SA,76590.0
Aug-25,SA,71950.0
Jan-91,WA,40910.0
Feb-91,WA,31870.0
Mar-91,WA,37510.0
Apr-91,WA,41270.0
May-91,WA,35240.0
Jun-91,WA,38370.0
Jul-91,WA,36770.0
Aug-91,WA,33180.0
Sep-91,WA,38080.0
Oct-91,WA,34730.0
Nov-91,WA,40680.0
Dec-91,WA,48670.0
Jan-92,WA,41230.0
Feb-92,WA,34870.0
Mar-92,WA,39760.0
Apr-92,WA,41110.0
May-92,WA,36300.0
Jun-92,WA,38000.0
Jul-92,WA,42720.0
Aug-92,WA,38780.0
Sep-92,WA,44850.0
Oct-92,WA,39300.0
Nov-92,WA,42310.0
Dec-92,WA,55820.0
Jan-93,WA,47710.0
Feb-93,WA,32510.0
Mar-93,WA,41290.0
Apr-93,WA,45280.0
May-93,WA,38640.0
Jun-93,WA,47340.0
Jul-93,WA,46710.0
Aug-93,WA,42780.0
Sep-93,WA,40750.0
Oct-93,WA,43760.0
Nov-93,WA,48650.0
Dec-93,WA,59500.0
Jan-94,WA,51140.0
Feb-94,WA,43110.0
Mar-94,WA,53670.0
Apr-94,WA,51500.0
May-94,WA,48580.0
Jun-94,WA,50050.0
Jul-94,WA,57110.0
Aug-94,WA,49830.0
Sep-94,WA,52340.0
Oct-94,WA,50820.0
Nov-94,WA,53780.0
Dec-94,WA,69400.0
Jan-95,WA,57430.0
Feb-95,WA,46490.0
Mar-95,WA,58010.0
Apr-95,WA,54390.0
May-95,WA,48730.0
Jun-95,WA,53420.0
Jul-95,WA,54670.0
Aug-95,WA,50260.0
Sep-95,WA,53640.0
Oct-95,WA,53750.0
Nov-95,WA,54230.0
Dec-95,WA,74070.0
Jan-96,WA,58970.0
Feb-96,WA,55030.0
Mar-96,WA,60200.0
Apr-96,WA,58030.0
May-96,WA,54500.0
Jun-96,WA,61950.0
Jul-96,WA,59240.0
Aug-96,WA,58570.0
Sep-96,WA,61320.0
Oct-96,WA,56680.0
Nov-96,WA,58950.0
Dec-96,WA,79880.0
Jan-97,WA,66800.0
Feb-97,WA,58500.0
Mar-97,WA,62270.0
Apr-97,WA,63730.0
May-97,WA,60210.0
Jun-97,WA,61230.0
Jul-97,WA,68870.0
Aug-97,WA,64250.0
Sep-97,WA,69910.0
Oct-97,WA,63700.0
Nov-97,WA,67180.0
Dec-97,WA,76460.0
Jan-98,WA,72960.0
Feb-98,WA,57360.0
Mar-98,WA,65930.0
Apr-98,WA,70760.0
May-98,WA,67200.0
Jun-98,WA,65720.0
Jul-98,WA,64540.0
Aug-98,WA,68930.0
Sep-98,WA,66370.0
Oct-98,WA,72300.0
Nov-98,WA,67890.0
Dec-98,WA,82410.0
Jan-99,WA,79720.0
Feb-99,WA,60990.0
Mar-99,WA,71970.0
Apr-99,WA,63090.0
May-99,WA,64000.0
Jun-99,WA,69150.0
Jul-99,WA,70290.0
Aug-99,WA,74250.0
Sep-99,WA,72970.0
Oct-99,WA,65130.0
Nov-99,WA,70630.0
Dec-99,WA,81590.0
Jan-00,WA,77330.0
Feb-00,WA,62640.0
Mar-00,WA,79210.0
Apr-00,WA,76840.0
May-00,WA,73520.0
Jun-00,WA,77840.0
Jul-00,WA,70330.0
Aug-00,WA,79610.0
Sep-00,WA,67480.0
Oct-00,WA,65780.0
Nov-00,WA,79800.0
Dec-00,WA,96470.0
Jan-01,WA,91080.0
Feb-01,WA,62450.0
Mar-01,WA,81090.0
Apr-01,WA,76290.0
May-01,WA,67210.0
Jun-01,WA,74600.0
Jul-01,WA,70620.0
Aug-01,WA,73950.0
Sep-01,WA,73520.0
Oct-01,WA,65180.0
Nov-01,WA,63410.0
Dec-01,WA,79410.0
Jan-02,WA,79180.0
Feb-02,WA,63570.0
Mar-02,WA,72730.0
Apr-02,WA,74960.0
May-02,WA,69110.0
Jun-02,WA,74710.0
Jul-02,WA,71560.0
Aug-02,WA,75130.0
Sep-02,WA,74700.0
Oct-02,WA,68470.0
Nov-02,WA,69680.0
Dec-02,WA,87940.0
Jan-03,WA,82210.0
Feb-03,WA,64310.0
Mar-03,WA,71690.0
Apr-03,WA,62360.0
May-03,WA,56300.0
Jun-03,WA,60150.0
Jul-03,WA,69010.0
Aug-03,WA,69860.0
Sep-03,WA,70960.0
Oct-03,WA,71210.0
Nov-03,WA,73980.0
Dec-03,WA,94620.0
Jan-04,WA,90900.0
Feb-04,WA,68520.0
Mar-04,WA,82870.0
Apr-04,WA,85970.0
May-04,WA,75960.0
Jun-04,WA,79350.0
Jul-04,WA,81600.0
Aug-04,WA,79720.0
Sep-04,WA,74480.0
Oct-04,WA,82620.0
Nov-04,WA,89040.0
Dec-04,WA,103660.0
Jan-05,WA,98890.0
Feb-05,WA,77200.0
Mar-05,WA,93660.0
Apr-05,WA,92300.0
May-05,WA,84840.0
Jun-05,WA,94370.0
Jul-05,WA,88450.0
Aug-05,WA,88870.0
Sep-05,WA,92100.0
Oct-05,WA,82640.0
Nov-05,WA,91080.0
Dec-05,WA,110720.0
Jan-06,WA,97840.0
Feb-06,WA,78140.0
Mar-06,WA,90970.0
Apr-06,WA,99680.0
May-06,WA,81050.0
Jun-06,WA,90430.0
Jul-06,WA,92310.0
Aug-06,WA,86120.0
Sep-06,WA,87790.0
Oct-06,WA,91380.0
Nov-06,WA,92850.0
Dec-06,WA,128820.0
Jan-07,WA,110260.0
Feb-07,WA,83290.0
Mar-07,WA,101790.0
Apr-07,WA,110780.0
May-07,WA,94600.0
Jun-07,WA,106340.0
Jul-07,WA,108650.0
Aug-07,WA,104530.0
Sep-07,WA,107970.0
Oct-07,WA,103910.0
Nov-07,WA,104250.0
Dec-07,WA,141030.0
Jan-08,WA,120120.0
Feb-08,WA,95790.0
Mar-08,WA,115630.0
Apr-08,WA,119350.0
May-08,WA,107290.0
Jun-08,WA,111650.0
Jul-08,WA,113740.0
Aug-08,WA,109930.0
Sep-08,WA,112240.0
Oct-08,WA,108270.0
Nov-08,WA,107410.0
Dec-08,WA,149970.0
Jan-09,WA,126840.0
Feb-09,WA,93830.0
Mar-09,WA,113030.0
Apr-09,WA,126940.0
May-09,WA,117400.0
Jun-09,WA,126150.0
Jul-09,WA,129160.0
Aug-09,WA,122430.0
Sep-09,WA,134520.0
Oct-09,WA,126290.0
Nov-09,WA,130340.0
Dec-09,WA,167800.0
Jan-10,WA,144870.0
Feb-10,WA,115920.0
Mar-10,WA,140880.0
Apr-10,WA,136150.0
May-10,WA,128170.0
Jun-10,WA,149760.0
Jul-10,WA,144090.0
Aug-10,WA,134810.0
Sep-10,WA,151800.0
Oct-10,WA,136610.0
